cat,sub_cat,name,spec,msg,qr0,qr1,qr2,qr3,qr4,qr5,qr6,qr7,qr8,qr9,flow_name,flow_id,node_id
Supportive,Calm,,,"Hi there!
At the end of the day, take a minute to think about the day.  
Think about one positive or fun thing you did.
Praise yourself for one thing you did well today.
Think of one thing you can do differently tomorrow. 
Think of one thing that you are grateful for. 
You are a star!",,,,,,,,,,,PLH - Supportive - Calm,f959cd92-9e63-4477-8339-81cf32dda757,6f36176b-c6e9-4300-86ce-e8805d2f17d1
Supportive,Calm,,,"Hi! Here is something fun to help you let go of stress:
Choose a song that reflects what you need in this moment. Do you need a gentle song to soothe your tired soul or an upbeat song to help you shake some stress out?
Make a space and move your body to the music. Remember to breathe while you move. Let your breath and the movement go together.
Even a few minutes of movement can be enough to release stress and lift your mood!
",,,,,,,,,,,PLH - Supportive - Calm,f959cd92-9e63-4477-8339-81cf32dda757,d3df8a2b-10ff-4e7e-8a17-0e7a25217290
Supportive,Calm,,,"Hi! Do you sometimes feel like you are getting everything wrong?
Take a moment to think over the day. Think of one thing you did today that you are proud of.
Wrap your arms around your body and give yourself a hug.
Think of one thing you did today that you don’t feel proud of. What can you do differently tomorrow?
And wrap your arms around your body and give yourself a hug.
It’s ok. You are doing your best so be kind to yourself. Get some rest and try again tomorrow!
",,,,,,,,,,,PLH - Supportive - Calm,f959cd92-9e63-4477-8339-81cf32dda757,d573c72f-916c-49c0-b68f-1688e8ac8c35
Supportive,Calm,,,Do your children ever make you feel like screaming? Give yourself a 10-second pause. Breath in and out slowly 5 times. Then try responding in a calmer way. Millions of parents say this helps - A LOT.,,,,,,,,,,,PLH - Supportive - Calm,f959cd92-9e63-4477-8339-81cf32dda757,142d0644-3226-497f-829f-80388cba71c1
Supportive,Calm,,,"Hello! Do you sometimes feel your feelings are too much?
Talk to someone. 
Talk to someone you trust. Talk to a friend. Talk to family. Talk to a tree.
Get your worries off your chest and then let them go. Even if it’s just for a moment. 
How do you feel now?
A joy shared is twice the joy. A problem shared is half the problem.",,,,,,,,,,,PLH - Supportive - Calm,f959cd92-9e63-4477-8339-81cf32dda757,3d39e5ae-08bd-496b-87fd-540487dffbba
Supportive,Calm,,,"Hi there!
Take a moment to stop what you are doing and connect with your breath.  
What is one thing you can be grateful for right now?
What is one thing that brings you happiness?
What is one thing that you love?
They don't have to be big. Sometimes the small things in life count the most!",,,,,,,,,,,PLH - Supportive - Calm,f959cd92-9e63-4477-8339-81cf32dda757,6f80165f-6177-4bbf-8123-87e0dd98fd28
Supportive,Calm,,,"Hi there!
Feeling down or desperate? Let’s use the magic power of three. 
Name three sounds you can hear right now.
Name three smells you can smell right now. 
Name your three favourite foods. 
What are three things you can be grateful for right now?
They don’t have to be big.
 At the end of a tough day, thinking of three things to be grateful for can help us find the courage to try again tomorrow.  
",,,,,,,,,,,PLH - Supportive - Calm,f959cd92-9e63-4477-8339-81cf32dda757,c9f969ce-7dba-4ef6-b0d7-454cb794abec
Supportive,Calm,,,"Hello! Do you feel alone or unsupported? 
Notice your connection with the ground beneath you.
What parts of your body touch the ground? What parts of your body don’t? 
Notice where it feels warm and where it feels cool.
Feel the ground underneath you supporting you. Let your body sink into the support of the ground. 
Try this next time you feel alone or are doing a mundane activity like washing up. It can really help!",,,,,,,,,,,PLH - Supportive - Calm,f959cd92-9e63-4477-8339-81cf32dda757,56e4a2e9-9296-4c5b-898f-54e1ff7c4bd3
Supportive,Calm,,,"Hi! Here is a short relaxation activity for you:
Sit down and close your eyes
How many sounds can you hear? 
Listen to the sounds inside and outside the room. Count them on your fingers.
After ten seconds, how many fingers do you have up? What sounds did you hear?
Try again for another ten seconds. 
Did you hear any new sounds? Did you hear any sounds inside your own body?
Notice how you feel now.
",,,,,,,,,,,PLH - Supportive - Calm,f959cd92-9e63-4477-8339-81cf32dda757,6d3435f9-dd3d-44e8-8d04-b847566c7979
Supportive,Calm,,,"Hi! How are you feeling? Do you feel angry or overwhelmed? Use the magic power of three.
Breathe in to the count of three. 1, 2, 3.
Breath out to the count of three. 1, 2, 3.
Breathe in to the count of three. 1, 2, 3.
Breath out to the count of three. 1, 2, 3.
Breathe in to the count of three. 1, 2, 3.
Breath out to the count of three. 1, 2, 3.
How do you feel now? Do you feel any different? Deep breathing helps our whole body and mind to calm down. 
",,,,,,,,,,,PLH - Supportive - Calm,f959cd92-9e63-4477-8339-81cf32dda757,348bb16e-d3c5-4086-a9ec-d66f6a55ad71
Supportive,Calm,,,"Hello! Are you feeling something so strongly that you want to run away from it?
Instead of moving away from the feeling, let’s move towards it for a moment.
It’s ok. Close your eyes if you feel comfortable. Take a deep breath.
Become curious. Where are you feeling it in your body? Is it hot or cold? Hard or soft? Tight or loose?
Ask yourself some questions. What is it telling me? What does it need? How can I be kind to myself in this moment?
If your mind starts to wander, it’s normal. Just bring it back to the feeling. Keep breathing and feeling.
Reassure yourself. It’s ok to feel. Feeling is healing!
",,,,,,,,,,,PLH - Supportive - Calm,f959cd92-9e63-4477-8339-81cf32dda757,ed6397bf-6b5f-48ee-bdd8-777b33222fb7
Supportive,Calm,,,"Hello! How does your body feel right now? Here's an activity to relax your body:
Sit comfortably and close your eyes if you can.
Imagine a golden ring scanning your body from your feet to your head. 
Pay attention as it moves up and down your body. Are there any areas that feel tense? Numb? Painful? 
Focus on those areas for a moment. Breathe in to the area and when you breathe out, try to let go of any tension or pain. 
Do this for a few breaths. 
Open your eyes. How does your body feel now?
Try this next time you find yourself lying in bed unable to sleep!
",,,,,,,,,,,PLH - Supportive - Calm,f959cd92-9e63-4477-8339-81cf32dda757,9db61829-5092-4845-9e7b-cf2e1f714de4
Supportive,HelpMe reminder,,,"Hi! If you ever want any support or additional parenting tips, type ""Help"" ",,,,,,,,,,,PLH - Supportive - HelpMe reminder,1997263f-84a1-4ed5-8f5d-064b0f08ab3f,bc5401d1-9752-42dd-840a-de140a7b224a
Supportive,Praise,,,Thank you for making so much effort to be a better parent. You are loved and appreciated!,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,1b84ad14-fd93-4dcc-92b6-cb374aa39949
Supportive,Praise,,,There’s no such thing as a perfect parent or the perfect child. We are all just trying our best!,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,97be57f8-dda7-4a96-a2f7-58c49420d3ff
Supportive,Praise,,,Thank you for getting up every morning and trying again. Even when you are tired. That is real courage and dedication! ,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,9de56dd9-1d4e-4779-8709-898d341bc8ff
Supportive,Praise,,,Thank you for bringing the sunshine of positive attention into your family. Keep shining!,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,a9b8c743-55b9-49d2-821d-135888efd133
Supportive,Praise,,,There’s no such thing as a perfect parent. Speak kindly to yourself about what a great job you are doing. We think you’re doing great!,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,beeab132-1207-4d43-9640-44b3cfc311e3
Supportive,Praise,,,Has anyone told you how incredible you are for being there for your children during a global pandemic? There’s no guidebook for these challenging times but you’re doing it! That makes you amazing.,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,338022f0-8508-43b5-b57d-870fc751be34
Supportive,Praise,,,Thank you for being patient with yourself and your family. Every little bit helps! ,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,4408232c-6a88-420c-ab8e-e839b7169727
Supportive,Praise,,,Well done for being a man who supports their family. You are a real hero.,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,854568d7-734e-4042-80d6-b882b575eedf
Supportive,Praise,,,You’re a man who puts a lot of thought into everything you do. We see it and appreciate it.,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,a63a65c3-0ee6-467f-a4ec-22880b8efd72
Supportive,Praise,,,Thank you for your dedication! The world needs more men like you. ,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,7a729be8-e8b6-4f13-bbe0-d7859ada8409
Supportive,Praise,,,Hooray! Other women around the world are cheering for you right now!,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,5112ab95-365b-42fe-ad6b-f823e8b12c9f
Supportive,Praise,,,It’s not always easy to be a woman in this world. But you are leading the way! ,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,d72fff7a-139b-4d6d-914a-70bcfa03ac75
Supportive,Praise,,,You are such a great example for all men! Keep up the good work.,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,7a0b5657-fbf5-4ac0-90f7-4c98fa25fafb
Supportive,Praise,,,Your commitment is an inspiration for all men. Keep calm and carry on! ,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,88bb4fbd-f273-43f0-8418-4a3eaea89b8e
Supportive,Praise,,,Thank you for your dedication! The world needs more women like you.,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,b0b4167f-ec1a-4867-9610-b373c13fb4bb
Supportive,Praise,,,"Fake it until you make it, Mama!",,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,ad64cb7b-463f-4fbc-870e-2626ed9bc519
Supportive,Praise,,,Thank you for being a superman and being there for your family today! Keep it up!,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,85eeee1b-bcaf-44b2-83c6-f17a91b15095
Supportive,Praise,,,Hey beautiful woman! Thank you for showing so much strength and sharing it with your family.,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,c20e13fe-54fb-4ed6-9f00-05d9d6cf0cea
Supportive,Praise,,,Thank you for being an inspiration to other women. Keep shining that light of yours! ,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,88f3a7c6-851b-4fb0-a5e7-49a83096975d
Supportive,Praise,,,Thank you for showing up for your family today and doing your best! You are appreciated!,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,2ea44795-6bd8-4ff5-b096-0b604a1ebe6c
Supportive,Praise,,,Well done for getting to the end of the day! Sometimes that’s all we can do. Get some rest and try again tomorrow!,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,0e82d119-ec96-4b2f-9b18-87599f8a5add
Supportive,Praise,,,"Hooray! Trust that your hard work is bearing sweet fruits, even if you can’t taste them yet!",,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,cb6db0e9-5d1c-483c-827d-e449d5b38551
Supportive,Praise,,,"Sometimes it’s easy, sometimes it’s not. Let go of the mistakes and celebrate the wins, however small!",,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,63f5d57f-5c08-4f94-bbb9-48bdfe14a3f0
Supportive,Praise,,,Every time you take a pause is an act of kindness. Thank you for being kind to yourself and your family today!,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,136ec242-176d-4167-89d9-78e16e264b5b
Supportive,Praise,,,It’s the end of the day! You did it! Now it’s time for you. You deserve ,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,ee669233-423f-4a69-98cd-c3e4b4d0200a
Supportive,Praise,,,Congratulations! You are doing amazing! Remember it’s the small things that make the big difference.,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,e6ca682f-c1d6-4e12-b32d-73ccc72905c4
Supportive,Praise,,,"Whatever you feel you did ‘wrong’ today, let it go and try again tomorrow. It’s ok! ",,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,a6bf2704-e21d-4b7e-9de5-b2eaa5b489c0
Supportive,Praise,,,You made a difference today by showing up. Your down time starts now!,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,3c5df604-794b-475e-8e8e-dbc1442b0f59
Supportive,Praise,,,Well done for trying to figure everything out. Nobody has all the answers but you really do your best!,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,b3dbabb5-acac-42a4-8ef3-17f0f1c68eb3
Supportive,Praise,,,Taking care of yourself is taking care of your kids! Well done for taking a pause today. Keep it up! ,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,a13abe6b-acdb-47c3-bb47-d7599173b8a9
Supportive,Praise,,,Ten points for you today! Together we can overcome any challenge.,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,a3a48b3e-0655-4fab-ba7c-b93ea321a2a8
Supportive,Praise,,,Well done for spending One-on-One time with your family! Time is the most valuable gift you can give them. ,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,9a70b79e-f757-4fd0-a21b-701543c146d5
Supportive,Praise,,,"Thank you for your kindness and patience today! Even when it’s tough, your words of praise, your smile and your attention are like sunshine for your children.",,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,265c09bb-63b1-4f4f-a9b8-f3b817c76713
Supportive,Praise,,,Your curiosity and creativity are paying off! Give yourself a hug!,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,147ce4ce-ab04-452b-bdc2-56c67ad20e0c
Supportive,Praise,,,Top marks for effort! It’s not easy but you tried your best. That’s all you can ever do!,,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,a6d06bea-17ac-4251-936d-50a5183454af
Supportive,Praise,,,"Happy, sad, angry, excited, worried? Well done for recognizing how you and others felt today! And remember, tomorrow is a brand new day.",,,,,,,,,,,PLH - Supportive - Praise,96855761-2471-45f5-8ca4-a30c3329a1ef,3ebd9c0d-2d60-46b2-8a9b-d8a96cc20f8e
Supportive,Share,,,"Hi! If you have found these messages helpful, please share with a friend!",,,,,,,,,,,PLH - Supportive - Share,bd23a910-1b8c-4901-adeb-0c9eb21d4f67,d2cb27da-2da6-4564-a700-d339abc03435
Supportive,Weekly congratulations,,,Congratulations! You have made it through your first week. How time flies! ,,,,,,,,,,,PLH - Supportive - Weekly congratulations,f8947d0f-dc7c-4702-8015-a6cf35fe9987,82db61c2-6cde-407f-9b20-3d5f80c283af
Supportive,Weekly congratulations,,,Congratulations! You have made it through another week!,,,,,,,,,,,PLH - Supportive - Weekly congratulations,f8947d0f-dc7c-4702-8015-a6cf35fe9987,4a18309f-ab3b-4952-9946-a530482d4883
Supportive,Weekly congratulations,,,You have added one skill to your Parenting Toolkit:,,,,,,,,,,,PLH - Supportive - Weekly congratulations,f8947d0f-dc7c-4702-8015-a6cf35fe9987,8e3c36fb-1bed-4ba4-bc3e-a88b6fd9d38f
Supportive,Weekly congratulations,,,You have added @results.n_skills_week skills to your Parenting Toolkit:,,,,,,,,,,,PLH - Supportive - Weekly congratulations,f8947d0f-dc7c-4702-8015-a6cf35fe9987,acf12b21-862a-4455-9cf7-2aeda9747d4e
Supportive,Weekly congratulations,,,"Type ""Help"" if you ever want to revisit them for more support.",,,,,,,,,,,PLH - Supportive - Weekly congratulations,f8947d0f-dc7c-4702-8015-a6cf35fe9987,dac7f5d0-b197-4575-94e8-5e6eb3c21d7e
Supportive,Weekly congratulations,,,You also have made progress on the following skills: ,,,,,,,,,,,PLH - Supportive - Weekly congratulations,f8947d0f-dc7c-4702-8015-a6cf35fe9987,93779894-f6e9-4bcf-b8fe-31aace9dfc35
Supportive,Weekly congratulations,,,"Type ""Help"" if you ever want to go back and complete them.",,,,,,,,,,,PLH - Supportive - Weekly congratulations,f8947d0f-dc7c-4702-8015-a6cf35fe9987,a20773cb-806b-4de2-8c1b-f70c8dbc9284
Supportive,Weekly congratulations,,,"If you have already noticed some changes in your life or relationship with your children, that's great! 
If you have not noticed any changes, please keep it up. Sometimes these things take time to change.  We know you can do it!",,,,,,,,,,,PLH - Supportive - Weekly congratulations,f8947d0f-dc7c-4702-8015-a6cf35fe9987,969a0b76-44dd-401c-b581-f2e591235ee9
Supportive,Weekly congratulations,,,"Would you like to continue receiving these tips at the same frequency or less often? You can also change the time of day that you receive messages.  Change these settings by typing ""Help"" and then selecting ""Technical Support.""",A little less often,Same frequency,,,,,,,,,PLH - Supportive - Weekly congratulations,f8947d0f-dc7c-4702-8015-a6cf35fe9987,3a4b473c-0166-4b85-a21e-da07e10c5728
Supportive,Weekly congratulations,,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Supportive - Weekly congratulations,f8947d0f-dc7c-4702-8015-a6cf35fe9987,3667c7de-8b19-4bf8-bbd8-3d037b35a5d3
Survey,Behaviour,,,Can we ask you a few quick questions about your children's behaviour?,No,Yes,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,c2d22267-b706-478c-a001-cf0d02a57d24
Survey,Behaviour,,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,57b942ee-c404-4a7f-b0c0-3f030c125d31
Survey,Behaviour,,,"All children misbehave sometimes. So that we can give you the right information, please tell us the name or nickname of the child who you are having the most difficulties with.",,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,498f7d31-8707-426b-834a-dad54e5dcee0
Survey,Behaviour,,,"Sorry, I don't understand what you mean.  ",,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,6ab61a56-a249-4628-9cf3-d735edcb0aac
Survey,Behaviour,,,It is okay if this is not a good time. We'll try again tomorrow.,,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,0cbbcb45-e008-4345-aa6a-3b46552caa8d
Survey,Behaviour,,,It is okay if this is not a good time. Thanks!,,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,046acca4-60b7-4d53-a419-9edb06de43fc
Survey,Behaviour,,,Is @fields.survey_behave_name a boy or girl?,Prefer not to say,Other,Girl,Boy,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,fcfac5b5-3917-4775-9ec1-feae21e30d26
Survey,Behaviour,,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,bd621125-331e-4921-9a52-07e7e2aa1fae
Survey,Behaviour,,,How old is @fields.survey_behave_name in years? Please reply with a number between 0 and 17.,,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,69adc92b-959f-478f-bdd3-f092ba1358f6
Survey,Behaviour,,,"Sorry, I don't understand what you mean. ",,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,ed0406e5-df10-4c7b-992f-624a3e2884e1
Survey,Behaviour,,,This looks too old. ,,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,da09c282-c89d-47cc-b83e-a61ad47359ab
Survey,Behaviour,,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,ef08f6cd-49e4-4741-b06d-c2f9ac8daaa3
Survey,Behaviour,,,How many months old is @fields.survey_behave_name? Please enter a number between 0 and 23.,,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,9c123d9f-d949-4695-b2ae-eb75c96bc47f
Survey,Behaviour,,,What is your relationship to@fields.survey_behave_name?,Prefer not to say,Other,Foster Parent,Aunt/Uncle,Grandparent,Parent,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,a37b7210-28ad-4819-a2d7-c40831389722
Survey,Behaviour,,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,8809809a-3122-4924-81c4-5f1e618455e0
Survey,Behaviour,,,We would also like to know how you are doing with @fields.survey_behave_name. Please tell us whether your child has done the following in the past 24 hours.,,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,dc5de2d2-e83d-4153-a628-b98956878004
Survey,Behaviour,,,How challenging is this problem on a scale of 0 to 8 (0 = not a problem and 8 = terrible)?,,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,81d9ae31-7cd0-480b-8983-933298da4681
Survey,Behaviour,,,"Sorry, I don't understand what you mean. Please type a number between 0 and 8.",,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,c1098771-8064-407f-b06c-88a19e074044
Survey,Behaviour,,,We understand that this can be really difficult for you and your child. Would you like some advice on how to manage this behaviour?,No,Yes,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,eaa3cc9d-4c28-4023-9e3e-70d764c231cb
Survey,Behaviour,,,You are doing much better than most people. Keep investing in One-on-One Time with your child!,,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,62dc4a74-fdcf-4e56-9cd5-7698e2b833aa
Survey,Behaviour,,,"Thanks so much for answering these questions. 

Be gentle with yourself. Just because something didn’t go well today, or you lost your temper, this doesn’t define who you are as a parent. Remind yourself of the things you did well today, even if they may seem small.",,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,f40fb90d-fae6-4160-a9f9-889b422ca2b4
Survey,Behaviour,,,"Remember that we are here to help. Type ""Help"" if you ever want more parenting tips or other assistance.",,,,,,,,,,,PLH - Survey - Behaviour,c9b544c3-61f6-415f-abc3-332670c970ab,240835e4-2ecb-4480-9e8c-6f058b92aad8
Survey,Behaviour,Choose behaviours 24h and most challe,,Did @fields.survey_behave_name cry a lot? ,No,Yes,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,1b064459-379c-47ff-a096-7b99b078f8ad
Survey,Behaviour,Choose behaviours 24h and most challe,,Did @fields.survey_behave_name refuse to obey instructions?,No,Yes,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,fa004ac6-90ab-479b-b552-1a542da30899
Survey,Behaviour,Choose behaviours 24h and most challe,,Did @fields.survey_behave_name refuse to obey instructions?,No,Yes,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,cb3c3b09-87dd-4d95-bd95-38ef41f3d435
Survey,Behaviour,Choose behaviours 24h and most challe,,"Sorry, I don't understand what you mean. ",,,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,f8af70ac-52e6-4263-b87e-bfb8ada2e7b9
Survey,Behaviour,Choose behaviours 24h and most challe,,Did @fields.survey_behave_name have problems sleeping?,No,Yes,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,da93e69e-a372-40c7-afb3-e14ad23d699f
Survey,Behaviour,Choose behaviours 24h and most challe,,Did @fields.survey_behave_name have any temper tantrums?,No,Yes,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,8e6bd7dc-e9db-4f32-b093-9c39a2358bb6
Survey,Behaviour,Choose behaviours 24h and most challe,,Did @fields.survey_behave_name get angry a lot?,No,Yes,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,3900577b-18ef-496d-9aad-f97240eee71e
Survey,Behaviour,Choose behaviours 24h and most challe,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,df8cf314-0c1a-414b-8618-5e14b7456b98
Survey,Behaviour,Choose behaviours 24h and most challe,,Was @fields.survey_behave_name acting clingy?,No,Yes,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,575bf158-7783-478e-af52-17dae7bacbdd
Survey,Behaviour,Choose behaviours 24h and most challe,,Was @fields.survey_behave_name rude or disrespectful?,No,Yes,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,8b770195-0470-4285-bc83-efac92ec5bba
Survey,Behaviour,Choose behaviours 24h and most challe,,Was @fields.survey_behave_name rude or disrespectful?,No,Yes,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,fd496c19-0bc8-426a-b1df-a27522e45127
Survey,Behaviour,Choose behaviours 24h and most challe,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,fb3d2c3b-968c-4e99-8303-7b5d5f2bdae0
Survey,Behaviour,Choose behaviours 24h and most challe,,Was @fields.survey_behave_name irritable?,No,Yes,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,fdc9eecf-7a36-428a-8fc3-aff0c60c900a
Survey,Behaviour,Choose behaviours 24h and most challe,,Was @fields.survey_behave_name behaving too active?,No,Yes,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,0801113d-732c-4bc5-bcc3-64a544a66be8
Survey,Behaviour,Choose behaviours 24h and most challe,,Did @fields.survey_behave_name whine for things?,No,Yes,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,47066286-45e7-4e3f-851a-f9c6f8bfd07a
Survey,Behaviour,Choose behaviours 24h and most challe,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,59e71e2b-dd2b-4072-ad6a-08487cb4fe0b
Survey,Behaviour,Choose behaviours 24h and most challe,,Did @fields.survey_behave_name not follow rules?,No,Yes,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,1ba129a3-654b-471f-ab2f-4009eadab19d
Survey,Behaviour,Choose behaviours 24h and most challe,,Did @fields.survey_behave_name whine for things?,No,Yes,,,,,,,,,PLH - Survey - Behaviour - Choose behaviours 24h and most challe,d3dd5037-0eb7-42fa-8c8b-32de461e3c93,31957002-05d7-40d3-af65-7f4d2710ad8e
